rank,risk_id,cluster_id,title,risk_category,business_function,event_type,primary_asset_or_service,score_used,likelihood_used,impact_used,risk_score_baseline,risk_score_adjusted,evidence_strength,confidence,internal_signals_used,internal_outage_refs,recommended_actions_top,framework_mapping,executive_summary,impact_narrative,evidence_count,start_date,end_date,publishers,urls_sample,impact_keywords,entity_summary,cluster_summary
21,RISK-OUTAGE_APPLICATION-UNKNOWN-72055D9F,CL-000037,Critical application outage disrupts business operations,Technology,Supplier Integration,OUTAGE_APPLICATION,UNKNOWN,15,3,5,8,15,Weak,Medium,True,INC-0003,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting UNKNOWN in Supplier Integration. Evidence window: 2025-10-02 to 2025-10-02 across 1 source(s). Representative sources: Border services’ kiosk outage resolved at Canadian airports - CityNews Edmonton,"OUTAGE_APPLICATION affecting UNKNOWN can disrupt Supplier Integration, causing operational delays and recovery complications.",1,2025-10-02,2025-10-02,CityNews Edmonton,https://news.google.com/rss/articles/CBMiuwFBVV95cUxOTko5S0szQ0NEMUtnUVQ2bXUzQmtBNWlqdTJ3dTAyX1FhZVByUHdmc3VWQlo1UndGOFJ6cHRibkN0bjVGZ1dWQVVHelRRVnRMTndEVnhud0NDZ0I5cDhiNU0taXJ1SHdhd1VCeFFEcEtmN3JaU0Nlb2NWeWtxUnpYcUJWd2czUlgxQ21jMU5Sa1NUVXlJVUM4SXYtNFhFbWtCR1FHUTBTb3dlMk11NTRYbnVMT3BzN3BDSGt3?oc=5,outage,,OUTAGE_APPLICATION affecting UNKNOWN in Supplier Integration.
22,RISK-SECURITY_RANSOMWARE-UNKNOWN-B3810008,CL-000045,Ransomware disrupts operations and recovery capabilities,Cyber,Cybersecurity,SECURITY_RANSOMWARE,UNKNOWN,15,3,5,10,15,Weak,Medium,True,INC-0006,Harden privileged access | Immutable backups + frequent restore testing,NIST IR-4; NIST CP-9; NIST AC-2,Risk signal (Weak): SECURITY_RANSOMWARE affecting UNKNOWN in Cybersecurity. Evidence window: 2025-10-10 to 2025-10-10 across 1 source(s). Representative sources: The Fight Against Ransomware Heats Up on the Factory Floor - Dark Reading,"SECURITY_RANSOMWARE affecting UNKNOWN can disrupt Cybersecurity, causing operational delays and recovery complications.",1,2025-10-10,2025-10-10,Dark Reading,https://news.google.com/rss/articles/CBMikwFBVV95cUxPMXY1YmZRdmpST0Vsc2FsMmRoOGJXU2FHVUlrWTJNUlpacm9JZXhLREhteE5xbUFranhpZUdWUUZmQlNEMWRsVFJrNWtHZ3dBcnZBbkVUdG9vODBDTEpjbklpVHN3WlZpMThMa1Q5UnZzbVpkVW1mbmJOWUtLQVlEZnAxU1pHa2xzNzRZc1NYT1VkNkk?oc=5,ransomware,,SECURITY_RANSOMWARE affecting UNKNOWN in Cybersecurity.
23,RISK-OUTAGE_APPLICATION-UNKNOWN-E696CE94,CL-000046,Critical application outage disrupts business operations,Technology,Identity & Access Management,OUTAGE_APPLICATION,UNKNOWN,15,3,5,8,15,Weak,Medium,True,INC-0001,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting UNKNOWN in Identity & Access Management. Evidence window: 2025-10-13 to 2025-10-13 across 1 source(s). Representative sources: Microsoft investigates outage affecting Microsoft 365 apps - BleepingComputer,"OUTAGE_APPLICATION affecting UNKNOWN can disrupt Identity & Access Management, causing operational delays and recovery complications.",1,2025-10-13,2025-10-13,BleepingComputer,https://news.google.com/rss/articles/CBMiqwFBVV95cUxONjdjOXM0dTQzTmdQaFkyWllySHFNQUd0WFN1LU5saGxvMWxzNWROSzhNUm5kVUllQ0hMRGtYaFU0YkQxT29pX2ZIeG5YQld0TmVvNVNhb3NGVndwa19oV2xKY25SUW50Wnd5QlhLcVQzSzJZeThkX2YxRjFUWmlTNVBZNDNTc2JibFEwYWstcGZmeTdaY29EUFFHUnN1aGNrYmNTdG9IMFlIWFnSAbABQVVfeXFMUEZwV1ViS2hyQlJfTEhkUk1vYkVoTC1GTUFmZWVyd2hYVnZOZkVQLU5Kbk8xMGtaSGhyZ0RQTWowRVNfMTJJQW1jN2xMaE5nOTFwcUREUFdwSldmLTVvaW05eUY1WFpjWFRzTnU5cndadjJHd0lfZmdhcE9Zczk5MG5jOXlCY1VvTE41TnNlSl9ORUdXQlRjMUl4ZWZrUTY0NGVESkhLQ2FYYktCM3Z1NlU?oc=5,outage,,OUTAGE_APPLICATION affecting UNKNOWN in Identity & Access Management.
24,RISK-OUTAGE_CLOUD_REGION-CLOUD-B5107001,CL-000050,Cloud region outage disrupts hosted workloads,Technology,Cloud Infrastructure,OUTAGE_CLOUD_REGION,cloud,15,3,5,8,15,Weak,Medium,True,INC-0005,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,Risk signal (Weak): OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure. Evidence window: 2025-10-20 to 2025-10-20 across 1 source(s). Representative sources: The AWS US-East Outage: A Wake-Up Call For Cloud Resilience - Forrester,"OUTAGE_CLOUD_REGION affecting cloud can disrupt Cloud Infrastructure, causing operational delays and recovery complications.",1,2025-10-20,2025-10-20,Forrester,https://news.google.com/rss/articles/CBMilgFBVV95cUxPY0U0XzQ1Y3hTQi03WDByY0ZITjYxZXVCbF9sU1BleklaaXNJbGo3ZVpIYXJpc05rcWdJVTZ6QTh2X051VnhvTVQ1b1h6eDhZaXFBUkpGQ3BqWGtZTVRRQ2NOU2F6ME84UEtVZUl3U1hucFVzYWo4RnJRVU1hbEtMX05Fc0JLeDFEY25uSWNpZlVrNFprWkE?oc=5,outage,,OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure.
25,RISK-OUTAGE_CLOUD_REGION-CLOUD-B5107001,CL-000051,Cloud region outage disrupts hosted workloads,Technology,Cloud Infrastructure,OUTAGE_CLOUD_REGION,cloud,15,3,5,8,15,Weak,Medium,True,INC-0005,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,"Risk signal (Weak): OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure. Evidence window: 2025-10-20 to 2025-10-20 across 1 source(s). Representative sources: Amazon cloud computing outage disrupts Snapchat, Ring and many other online services - PBS","OUTAGE_CLOUD_REGION affecting cloud can disrupt Cloud Infrastructure, causing operational delays and recovery complications.",1,2025-10-20,2025-10-20,PBS,https://news.google.com/rss/articles/CBMiuwFBVV95cUxNTU1heVFjaGltR0oxLXM4a0U2Q0NjVW9OeW50SG1sd1l1cDAzeXpTOHVPY052Sy1mbWFya2t5SFE2Z3E5LTNtNExXOXdLeFQteTZLZnhtQ09UUk04U0cxZlNEckhydTFFS0dyVXNBR3BSWEh1aktNOHNGWkhJRG94M3hvTlA1WUZLVlc4emsxLU8xMF9Fd2xSb01JRWJjUFN5aE5sLVRIZmVXWVI0MHg2Ml9zS0RsdHJ5T3I4?oc=5,outage,,OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure.
26,RISK-OUTAGE_CLOUD_REGION-CLOUD-B5107001,CL-000052,Cloud region outage disrupts hosted workloads,Technology,Cloud Infrastructure,OUTAGE_CLOUD_REGION,cloud,15,3,5,8,15,Weak,Medium,True,INC-0005,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,Risk signal (Weak): OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure. Evidence window: 2025-10-20 to 2025-10-20 across 1 source(s). Representative sources: Amazon Cloud Outage Reveals Democratic Deficit in Relying on Big Tech - Tech Policy Press,"OUTAGE_CLOUD_REGION affecting cloud can disrupt Cloud Infrastructure, causing operational delays and recovery complications.",1,2025-10-20,2025-10-20,Tech Policy Press,https://news.google.com/rss/articles/CBMimgFBVV95cUxPenZmQjA5UXhTZV9iZHJxU0tUZ3habl9LOFlPNmItcDhXRmg2MmF1ejlLQlFodm1CWm9jY1pDdGNQREZ0bFJFZUo1RTdhSHlRY1pRbWJ3NFlXTVN3SFd4TUZhNGhUb0xUYXNTQ1pMVlRqMHdkZUs4WnUxZ0k4S2loZ1F0V3oxc1hHSV9mWXYyQXFuWHlwOHhBRlFB?oc=5,outage,,OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure.
27,RISK-OUTAGE_APPLICATION-UNKNOWN-B542C682,CL-000053,Critical application outage disrupts business operations,Technology,Cloud Infrastructure,OUTAGE_APPLICATION,UNKNOWN,15,3,5,8,15,Weak,Medium,True,INC-0005,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting UNKNOWN in Cloud Infrastructure. Evidence window: 2025-10-20 to 2025-10-20 across 1 source(s). Representative sources: AWS services recover after daylong outage hits major sites - CNBC | AWS services recover after daylong outage hits major sites - CNBC,"OUTAGE_APPLICATION affecting UNKNOWN can disrupt Cloud Infrastructure, causing operational delays and recovery complications.",1,2025-10-20,2025-10-20,CNBC,https://news.google.com/rss/articles/CBMikwFBVV95cUxQVXZwNS1hVFpiNGJnblBnc0dHdUxFNjlmcC1UTDVEZFpBTWlrcFU5UnMtRVV5M2dBcjBpWVRfQzRiaF9YQ3ViYm1XLXZJTkY3VGc0dzhlSW5FeUxCSVprZXlqdVJEano0NVNpNVFGNzJGcVNjT3pnSWdLLUJMSGl3UGlqOTEyVEcxMWVxNDJ0aXB2OGfSAZgBQVVfeXFMT2txVXFrT25VbW9rVldPMWtvRXp4dFJZRWppSGxicFozbk5XVmZrUXVIbjljRzlTa0VaVXZBSEYzVVlqRzBCU1liaFo2WmpmV3FvRXo1SW5QWGowaXlwY1pvX2p0c3RaeE1raUhHV0tzZjBYaDh2dmJRemlXYjJzVS1CTjlval9nTmlJWW5fbXlVWDhOOFp2UmU?oc=5,outage,,OUTAGE_APPLICATION affecting UNKNOWN in Cloud Infrastructure.
28,RISK-OUTAGE_APPLICATION-UNKNOWN-B542C682,CL-000054,Critical application outage disrupts business operations,Technology,Cloud Infrastructure,OUTAGE_APPLICATION,UNKNOWN,15,3,5,8,15,Weak,Medium,True,INC-0005,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting UNKNOWN in Cloud Infrastructure. Evidence window: 2025-10-20 to 2025-10-20 across 1 source(s). Representative sources: Outage at Amazon Web Services disrupts websites across the internet - NPR,"OUTAGE_APPLICATION affecting UNKNOWN can disrupt Cloud Infrastructure, causing operational delays and recovery complications.",1,2025-10-20,2025-10-20,NPR,https://news.google.com/rss/articles/CBMiZkFVX3lxTE5hVW9PVlZ3T21XNUtXTHFMbHBvcDJ2UHFoX2piVGZfS3Y3cExjZDJsY2cxNndoRWh1Q09jTmVfdGZfZVplbHN6VS1VaExGbGt3NkFvcW56bGlzUTdTbEJ6UE9WR0pMdw?oc=5,outage,,OUTAGE_APPLICATION affecting UNKNOWN in Cloud Infrastructure.
29,RISK-OUTAGE_APPLICATION-UNKNOWN-B542C682,CL-000055,Critical application outage disrupts business operations,Technology,Cloud Infrastructure,OUTAGE_APPLICATION,UNKNOWN,15,3,5,8,15,Weak,Medium,True,INC-0005,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting UNKNOWN in Cloud Infrastructure. Evidence window: 2025-10-20 to 2025-10-20 across 1 source(s). Representative sources: What the Huge AWS Outage Reveals About the Internet - WIRED,"OUTAGE_APPLICATION affecting UNKNOWN can disrupt Cloud Infrastructure, causing operational delays and recovery complications.",1,2025-10-20,2025-10-20,WIRED,https://news.google.com/rss/articles/CBMiiAFBVV95cUxNakF4T2FyUTcyVzF2SThWb29HazVLWldQamtKODlKN0NwYmp0M2hzSkFGanZDQ092RFYzUXNlWmtBQmlOT05XZ0gtVUk0QmJYSU9TYVdSYm1IOHJxT0w1M2lsTEUzbkpOelRVTjZ6aFJ4NndEX292LWpiZExLX2ZST1E5eHQ1cW5L?oc=5,outage,,OUTAGE_APPLICATION affecting UNKNOWN in Cloud Infrastructure.
30,RISK-OUTAGE_APPLICATION-UNKNOWN-E696CE94,CL-000056,Critical application outage disrupts business operations,Technology,Identity & Access Management,OUTAGE_APPLICATION,UNKNOWN,15,3,5,8,15,Weak,Medium,True,INC-0001,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting UNKNOWN in Identity & Access Management. Evidence window: 2025-10-20 to 2025-10-20 across 1 source(s). Representative sources: AWS outage: Impact on Apps & Services - Panda Security - pandasecurity.com,"OUTAGE_APPLICATION affecting UNKNOWN can disrupt Identity & Access Management, causing operational delays and recovery complications.",1,2025-10-20,2025-10-20,pandasecurity.com,https://news.google.com/rss/articles/CBMigAFBVV95cUxQaDUyN3BZa0VYZ1JIWXNmeTNQTkE3VGRSbzFoVEQ4cnAzNzRORHBiV3JkVTc2MGlWWHU0V3RqTmE1d1RGT29ZR0J5dUJKZ0ROdHMwMEVqLVdjQi1aTFNFWmp0M3k2RHByaDcxVl9OU2lhLUtnVl9TaXJvQWZkYkw0SNIBiAFBVV95cUxPT1VYNFFpaWw4WWtyUGMtak9aS1pIMVNiR1ZjMzFENTdiSTN1M3d3b19xR0lzYWRwU0R0eDN3R2lwanN5MXdyaHRNbk9iNTBBcVd4akR5Y2I3dHNsOXo1V2pUYjhCd0FhamR3dEhhdVpkQzl2a0c0ZjhwWEc1MjUwQWpjU2VPRmtK?oc=5,outage,,OUTAGE_APPLICATION affecting UNKNOWN in Identity & Access Management.
31,RISK-OUTAGE_APPLICATION-UNKNOWN-B542C682,CL-000063,Critical application outage disrupts business operations,Technology,Cloud Infrastructure,OUTAGE_APPLICATION,UNKNOWN,15,3,5,8,15,Weak,Medium,True,INC-0005,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,"Risk signal (Weak): OUTAGE_APPLICATION affecting UNKNOWN in Cloud Infrastructure. Evidence window: 2025-10-21 to 2025-10-21 across 1 source(s). Representative sources: What caused Amazon’s AWS outage, and why did so many major apps go offline? - Al Jazeera","OUTAGE_APPLICATION affecting UNKNOWN can disrupt Cloud Infrastructure, causing operational delays and recovery complications.",1,2025-10-21,2025-10-21,Al Jazeera,https://news.google.com/rss/articles/CBMitAFBVV95cUxPMEU5X0J6LTgzZnFSR0RtYVlGUFhXSVNIcGFxaFRqWVlKV1A0RjhiM0plN2p0MmxRWnVDaGdjY1JFRXVCLXlUWllySmRpTnBmeC1DZ0lOQTNOOTVXcHJ3U0VsZzV6R1kzTlp0RE83Z0Exd2NDR000M3RzMlVNdnNIbC1jQ0kzZTFMdTFPT0dfYW5tc1dUaVE2ZGFZWm1QYlBCZ0FadUJBUGVCdndReHB4bW9EQnHSAboBQVVfeXFMUDNPdV9GcVJva2cyNTdkcXp2UWRRMDl0WmdyRVBjZ082S2djY3pyT05HbWhPUFByQ29VTFl1YV9neTZyWi1hTlR2QWxDMDRZR3ZuR1MwTmlBdHJXNW00eTc3SjFIUmlQbFpNNzNDNXJtcXhyYTZiWExVZkQtUXdBb0RkVjNnVnUyVHRJVkhIVTNlVklwOWtFY3dJaHdudVhaWnZEQ0pMeXNzWnh5RXN4ZVNtR0R6Um5qRE5R?oc=5,outage,,OUTAGE_APPLICATION affecting UNKNOWN in Cloud Infrastructure.
32,RISK-OUTAGE_APPLICATION-UNKNOWN-B542C682,CL-000064,Critical application outage disrupts business operations,Technology,Cloud Infrastructure,OUTAGE_APPLICATION,UNKNOWN,15,3,5,8,15,Weak,Medium,True,INC-0005,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting UNKNOWN in Cloud Infrastructure. Evidence window: 2025-10-21 to 2025-10-21 across 1 source(s). Representative sources: What caused the AWS outage - and why did it make the internet fall apart? - BBC,"OUTAGE_APPLICATION affecting UNKNOWN can disrupt Cloud Infrastructure, causing operational delays and recovery complications.",1,2025-10-21,2025-10-21,BBC,https://news.google.com/rss/articles/CBMiWkFVX3lxTE1DaTN0U29qNTJPbXdvMHBoeV9SNVd3THRCQVVQUVZjY2tYZ1ZvZ0FQcHhCdURIM0hBaG5qd21vbFN2TklxUXZwZDZPM0RwQjJiQ25LbEpRWXdfdw?oc=5,outage,,OUTAGE_APPLICATION affecting UNKNOWN in Cloud Infrastructure.
33,RISK-OUTAGE_APPLICATION-UNKNOWN-B542C682,CL-000065,Critical application outage disrupts business operations,Technology,Cloud Infrastructure,OUTAGE_APPLICATION,UNKNOWN,15,3,5,8,15,Weak,Medium,True,INC-0005,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting UNKNOWN in Cloud Infrastructure. Evidence window: 2025-10-21 to 2025-10-21 across 1 source(s). Representative sources: AWS outage update: What happened and why? - Mashable,"OUTAGE_APPLICATION affecting UNKNOWN can disrupt Cloud Infrastructure, causing operational delays and recovery complications.",1,2025-10-21,2025-10-21,Mashable,https://news.google.com/rss/articles/CBMie0FVX3lxTFB3UmNyM254ZmN6clFKM1l2QzQ4ODNRZE5HVFNsNWtqZFM3WkNuNUtvc2lqY21MUkdfdVNrRTFxT29MbDhKSmtTR1FsQ3RaMFRPS29fY3hPcFV6MFFWY2hhdWxKd0xhOUpHa2ZyT0lGR0JON2lWek9QSnJESQ?oc=5,outage,,OUTAGE_APPLICATION affecting UNKNOWN in Cloud Infrastructure.
34,RISK-OUTAGE_APPLICATION-UNKNOWN-E696CE94,CL-000073,Critical application outage disrupts business operations,Technology,Identity & Access Management,OUTAGE_APPLICATION,UNKNOWN,15,3,5,8,15,Weak,Medium,True,INC-0001,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting UNKNOWN in Identity & Access Management. Evidence window: 2025-10-31 to 2025-10-31 across 1 source(s). Representative sources: Microsoft’s Eight-Hour Azure Outage: 5 Things We’ve Learned So Far - crn.com,"OUTAGE_APPLICATION affecting UNKNOWN can disrupt Identity & Access Management, causing operational delays and recovery complications.",1,2025-10-31,2025-10-31,crn.com,https://news.google.com/rss/articles/CBMinAFBVV95cUxOcTc3MTVZR3d2RzFWRF9fNlMtd1Uwbi00V2FPQUtiYUZremdvSXJwVnkxT0xSR1FwdnVrZi1iMTdUakVBOXRVVkl4Wk1rdzEwOEFqZjljTDBId1NNVjFOcVd4STZiTUlIY2hvN1p4aTJRRW1leGo0Uk56Q2NQbzNsei1NaVg5cDdDZUdsLWU1LU1Za0N6TEM0eXN6SUE?oc=5,outage,,OUTAGE_APPLICATION affecting UNKNOWN in Identity & Access Management.
35,RISK-SECURITY_BREACH-UNKNOWN-3FD148F9,CL-000074,Third-party breach increases data exposure and compliance risk,Cyber,Cybersecurity,SECURITY_BREACH,UNKNOWN,15,3,5,8,15,Weak,Medium,True,INC-0006,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Weak): SECURITY_BREACH affecting UNKNOWN in Cybersecurity. Evidence window: 2025-11-03 to 2025-11-03 across 1 source(s). Representative sources: Japanese retailer Askul confirms data leak after cyberattack claimed by Russia-linked group - The Record from Recorded Future News,"SECURITY_BREACH affecting UNKNOWN can disrupt Cybersecurity, causing operational delays and recovery complications.",1,2025-11-03,2025-11-03,The Record from Recorded Future News,https://news.google.com/rss/articles/CBMiekFVX3lxTE5GVHZBNTloWkRGZ2FucTJTWUVRdmNVNmNzOFExZnNhcFNPYW5JR3dfN3hfMUVIc0JVVldXVERkTEVkT2RMRVlqN0xWZTJUdzBJcUVVc3BacU9yekJ4TzAyRGZNRkwxaWJoVUFzQk5QSnBxYzVRQThlZVNB?oc=5,leak,,SECURITY_BREACH affecting UNKNOWN in Cybersecurity.
36,RISK-SECURITY_RANSOMWARE-UNKNOWN-B3810008,CL-000077,Ransomware disrupts operations and recovery capabilities,Cyber,Cybersecurity,SECURITY_RANSOMWARE,UNKNOWN,15,3,5,10,15,Weak,Medium,True,INC-0006,Harden privileged access | Immutable backups + frequent restore testing,NIST IR-4; NIST CP-9; NIST AC-2,Risk signal (Weak): SECURITY_RANSOMWARE affecting UNKNOWN in Cybersecurity. Evidence window: 2025-11-07 to 2025-11-07 across 1 source(s). Representative sources: TRACKING RANSOMWARE : OCTOBER 2025 - cyfirma,"SECURITY_RANSOMWARE affecting UNKNOWN can disrupt Cybersecurity, causing operational delays and recovery complications.",1,2025-11-07,2025-11-07,cyfirma,https://news.google.com/rss/articles/CBMidEFVX3lxTE9NRFY5Vm5lcm9mVlBtTGFHZGRDSzNkWW9FMlAydl81OThPR0JtZXFJTGZ4Z3oyNkd2MlhPVnNXUWNXYU5SaUNHbGN6WkUtSmhCVTg2Y0dLS05RUmN2VFdFQnRjYlRMS2VzTHpjYkI4eEhjWG1P?oc=5,ransomware,,SECURITY_RANSOMWARE affecting UNKNOWN in Cybersecurity.
37,RISK-OUTAGE_APPLICATION-UNKNOWN-72055D9F,CL-000080,Critical application outage disrupts business operations,Technology,Supplier Integration,OUTAGE_APPLICATION,UNKNOWN,15,3,5,8,15,Weak,Medium,True,INC-0003,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting UNKNOWN in Supplier Integration. Evidence window: 2025-11-18 to 2025-11-18 across 1 source(s). Representative sources: Cloudflare traces hours-long outage to one single file - Axios,"OUTAGE_APPLICATION affecting UNKNOWN can disrupt Supplier Integration, causing operational delays and recovery complications.",1,2025-11-18,2025-11-18,Axios,https://news.google.com/rss/articles/CBMieEFVX3lxTE5JMUFFVkJwQ1ZFQXMya2g2TjZELXRVeE0wdVN0ZFE1SS02NnlMTnZ4NmVyQ3I0S1RBOEFMTUVCelVwNUpwejUzaDRfbGlfOU5ua2xxUUhmWkxlWnpmUXR2UGVmVlhoc2VYZXVXeF9rM09rY1hYZ1FFbw?oc=5,outage,,OUTAGE_APPLICATION affecting UNKNOWN in Supplier Integration.
38,RISK-OUTAGE_APPLICATION-UNKNOWN-E696CE94,CL-000081,Critical application outage disrupts business operations,Technology,Identity & Access Management,OUTAGE_APPLICATION,UNKNOWN,15,3,5,8,15,Weak,Medium,True,INC-0001,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,"Risk signal (Weak): OUTAGE_APPLICATION affecting UNKNOWN in Identity & Access Management. Evidence window: 2025-11-18 to 2025-11-18 across 1 source(s). Representative sources: Cloudflare outage on November 18, 2025 - The Cloudflare Blog | Cloudflare outage on November 18, 2025 - The Cloudflare Blog","OUTAGE_APPLICATION affecting UNKNOWN can disrupt Identity & Access Management, causing operational delays and recovery complications.",1,2025-11-18,2025-11-18,The Cloudflare Blog,https://news.google.com/rss/articles/CBMiYkFVX3lxTFBtNEtuR1ZlR0Vsa2tNa2k4MEMtYzlreXV2alBhN1lvMHB2cHBEVV93cld2ZExoRHRKWFJpUl9nMjE0M0NtaFVsU3hDMXBfMEJrbGpzMmFqVXh3UGthSUlJaEtR?oc=5,outage,,OUTAGE_APPLICATION affecting UNKNOWN in Identity & Access Management.
39,RISK-OUTAGE_APPLICATION-UNKNOWN-EF219986,CL-000083,Critical application outage disrupts business operations,Technology,Network Infrastructure,OUTAGE_APPLICATION,UNKNOWN,15,3,5,8,15,Weak,Medium,True,INC-0004,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,"Risk signal (Weak): OUTAGE_APPLICATION affecting UNKNOWN in Network Infrastructure. Evidence window: 2025-11-18 to 2025-11-18 across 1 source(s). Representative sources: Cloudflare outage on November 18, 2025 - The Cloudflare Blog | Cloudflare outage on November 18, 2025 - The Cloudflare Blog","OUTAGE_APPLICATION affecting UNKNOWN can disrupt Network Infrastructure, causing operational delays and recovery complications.",1,2025-11-18,2025-11-18,The Cloudflare Blog,https://news.google.com/rss/articles/CBMiYkFVX3lxTFBtNEtuR1ZlR0Vsa2tNa2k4MEMtYzlreXV2alBhN1lvMHB2cHBEVV93cld2ZExoRHRKWFJpUl9nMjE0M0NtaFVsU3hDMXBfMEJrbGpzMmFqVXh3UGthSUlJaEtR?oc=5,outage,,OUTAGE_APPLICATION affecting UNKNOWN in Network Infrastructure.
40,RISK-OUTAGE_APPLICATION-UNKNOWN-E696CE94,CL-000093,Critical application outage disrupts business operations,Technology,Identity & Access Management,OUTAGE_APPLICATION,UNKNOWN,15,3,5,8,15,Weak,Medium,True,INC-0001,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting UNKNOWN in Identity & Access Management. Evidence window: 2025-12-01 to 2025-12-01 across 1 source(s). Representative sources: Shopify Outage Resolved After Disrupting Cyber Monday Sales - The Tech Buzz,"OUTAGE_APPLICATION affecting UNKNOWN can disrupt Identity & Access Management, causing operational delays and recovery complications.",1,2025-12-01,2025-12-01,The Tech Buzz,https://news.google.com/rss/articles/CBMilwFBVV95cUxNMmxhZmI4a0Y3WE1nZTFTTFlRaFJPWjVBQXNuVlN0eWtZYzlZU1oyRGFTZGlhdnR1ejMwNFB6S3U3NXNDYi1rVGNVNDd3NDBHWGgtZ1kzZnJqOTR4Y0xQWDVKWk9kY25GZ0Q4UFFDUGpiX0tfQmcwZXB3dkdaUjF6MkhDaDhIbVBKWWtHa2k2dEZucVhXQ2JN?oc=5,outage,,OUTAGE_APPLICATION affecting UNKNOWN in Identity & Access Management.
41,RISK-OUTAGE_APPLICATION-UNKNOWN-72055D9F,CL-000097,Critical application outage disrupts business operations,Technology,Supplier Integration,OUTAGE_APPLICATION,UNKNOWN,15,3,5,8,15,Weak,Medium,True,INC-0003,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,"Risk signal (Weak): OUTAGE_APPLICATION affecting UNKNOWN in Supplier Integration. Evidence window: 2025-12-05 to 2025-12-05 across 1 source(s). Representative sources: Delta Cancels 100s of Flights at Detroit Amid Outage, DL208 Diverted and More - Aviation A2Z","OUTAGE_APPLICATION affecting UNKNOWN can disrupt Supplier Integration, causing operational delays and recovery complications.",1,2025-12-05,2025-12-05,Aviation A2Z,https://news.google.com/rss/articles/CBMilAFBVV95cUxQaUU1SENUbngyWE9iZzBwNDFKZFhBbkdiX25rbWZMNXhWYVdqQWk2dkxCSHl1RkR3cFMzM3JzWmVpZGtIb0tsbGZKMXNFaTJXMGpqRzNndl9HbjVxOUQzdll3TjFsNkFuMFNMXy1xenpLN0FIbWowVVNqR2VlZURzTlh2bHROTHhKTmZYQUh3SzB1cUct?oc=5,outage,,OUTAGE_APPLICATION affecting UNKNOWN in Supplier Integration.
