rank,risk_id,cluster_id,title,risk_category,business_function,event_type,primary_asset_or_service,score_used,likelihood_used,impact_used,risk_score_baseline,risk_score_adjusted,evidence_strength,confidence,internal_signals_used,internal_outage_refs,recommended_actions_top,framework_mapping,executive_summary,impact_narrative,evidence_count,start_date,end_date,publishers,urls_sample,impact_keywords,entity_summary,cluster_summary
22,RISK-OUTAGE_APPLICATION-APPLICATIONS-7886056C,CL-000028,Critical application outage disrupts business operations,Technology,Network Infrastructure,OUTAGE_APPLICATION,applications,15,3,5,8,15,Weak,Medium,True,INC-0004,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Network Infrastructure. Evidence window: 2025-07-24 to 2025-07-24 across 1 source(s). Representative sources: Starlink outage: Service returns after over two hours down - Engadget,"OUTAGE_APPLICATION affecting applications can disrupt Network Infrastructure, causing operational delays and recovery complications.",1,2025-06-23,2025-06-23,A3 Association for Advancing Automation,https://news.google.com/rss/articles/CBMigAFBVV95cUxQNkRZRmE4c1pYc0pBaC1ZUjI4YUwyN2FlZDNiVGJMLUdNd2RsZUF2b0M0Ml9HTXlGMUF0TnNZLXBXU2NSV0t1cWpJWE9DLW4zc29lZ25fZ1dGb2RSX1EtaUd4NVhUYkZsM0VHdW51VTVVd2Q0ZjFmeWdKNi1FNDBwNA?oc=5,,,UNKNOWN affecting UNKNOWN in Distribution Operations.
23,RISK-OUTAGE_NETWORK-NETWORK-ED8652FB,CL-000029,Network outage disrupts connectivity to critical services,Technology,Network Infrastructure,OUTAGE_NETWORK,network,15,3,5,8,15,Weak,Medium,True,INC-0004,Increase network redundancy | Improve failover testing,NIST CP-2; NIST SC-5; ISO22301 8.4,Risk signal (Weak): OUTAGE_NETWORK affecting network in Network Infrastructure. Evidence window: 2025-07-25 to 2025-07-25 across 1 source(s). Representative sources: SpaceX probes for cause of Starlink's global satellite network outage - Reuters,"OUTAGE_NETWORK affecting network can disrupt Network Infrastructure, causing operational delays and recovery complications.",1,2025-06-24,2025-06-24,Мілітарний,https://news.google.com/rss/articles/CBMimgFBVV95cUxQbUJpZlB0QVZtaWNGWE9wZGZER29nV05tRGJCOFZuZ1dHY0h6b01qcVlGMUlWUVpHeFhRT3luQ3pwc1JsV3I1Nks1TWtWM00yR3ktUE0yd3pNSU9DWmNObXl1U3RrZGFXOGZRNWtna1o5WkZ2bTRXNFFRLUEydWtXcUYyREYzWjB5R2lyR0JNTHlVWnkyd3Vyb1F3?oc=5,,,UNKNOWN affecting UNKNOWN in Procurement & Supply Chain.
24,RISK-OUTAGE_APPLICATION-APPLICATIONS-7886056C,CL-000030,Critical application outage disrupts business operations,Technology,Network Infrastructure,OUTAGE_APPLICATION,applications,15,3,5,8,15,Weak,Medium,True,INC-0004,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Network Infrastructure. Evidence window: 2025-07-25 to 2025-07-25 across 1 source(s). Representative sources: Elon Musk ‘sorry’ after Starlink satellite internet suffers global outage - Al Jazeera,"OUTAGE_APPLICATION affecting applications can disrupt Network Infrastructure, causing operational delays and recovery complications.",1,2025-07-22,2025-07-22,eFinancialCareers,https://news.google.com/rss/articles/CBMicEFVX3lxTFB2bXJzQnhYX1ZnM0tQaWdnNjJXRnBuOE9BdGEtNUJBc184RTFCeUw3S1I3dlZPRzdVYzJ6NFdHM0hHbVA2WHI5ZWs4aVBLbTZFTzJJRmZtcjJjTlR2SlctZ1BjbGptZVo5Mmt2dkxJWlc?oc=5,,,UNKNOWN affecting UNKNOWN in Order Processing.
25,RISK-OUTAGE_APPLICATION-APPLICATIONS-7886056C,CL-000032,Critical application outage disrupts business operations,Technology,Network Infrastructure,OUTAGE_APPLICATION,applications,15,3,5,8,15,Weak,Medium,True,INC-0004,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Network Infrastructure. Evidence window: 2025-08-18 to 2025-08-18 across 1 source(s). Representative sources: Musk's Starlink suffers apparent outage as SpaceX launches more satellites - CNBC,"OUTAGE_APPLICATION affecting applications can disrupt Network Infrastructure, causing operational delays and recovery complications.",1,2025-07-24,2025-07-24,Logistics Viewpoints,https://news.google.com/rss/articles/CBMirwFBVV95cUxNOXpfT0tPa2FDWi13c1ZoMmxEVTdmVEtGb2hXcjZrTlVUbmV5ZHlpWUtGRml0ZHV3bjFHRTlBV3FHVzdCb0RvVXVkUjQ1QWJfM0trd1FzU2FqLUQ2YmFKUXpYXzlOaGNDY3RIVzlYUlBEdmJzSWRHenlfeTRkeWVhUVlUMGJNXzVzNkNHeHVqUkRySWd4ZzJWQ0R6Qy1zclp5Q0F1X2cwY0RCc3FSVWhZ?oc=5,,,UNKNOWN affecting UNKNOWN in Compliance & Governance.
26,RISK-OUTAGE_APPLICATION-SYSTEMS-9187E752,CL-000035,Critical application outage disrupts business operations,Technology,Identity & Access Management,OUTAGE_APPLICATION,systems,15,3,5,8,15,Weak,Medium,True,INC-0001,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,"Risk signal (Weak): OUTAGE_APPLICATION affecting systems in Identity & Access Management. Evidence window: 2025-08-28 to 2025-08-28 across 1 source(s). Representative sources: Managing time and attendance: Update to Kronos transition plan, system outage scheduled - Clemson News | Managing time and attendance: Update to Kronos transition plan, system outage scheduled - Clemson News","OUTAGE_APPLICATION affecting systems can disrupt Identity & Access Management, causing operational delays and recovery complications.",1,2025-07-28,2025-07-28,Reuters,https://news.google.com/rss/articles/CBMi6gFBVV95cUxOQWQ1NlVMdEJGcXdnVTdGc3UwUUN4VWU2bFdXTkJGUVhmbDd5TTV0blRrR1U2Y2JKWHNPbHFTM0VtaXc0SnNJWnB5OFl1MFNiblpoV05SWHFNeFNBNng0bGs0ajFEMldtUnBIN0NrUm5CR2ZfR3RrTVVVdXFIbDlyT01uSlNnSm5qcDFlNzl6WVN1c25xTVNEZTREaDl1NWRNN0dseVNPa0dHWmotdkd2S2pVZFQ4VUZpNjRsVnljOGFmU1NjU3F6YUxhSzVuQ2R0anRCZ25RX2JvbmFQbzBXWG9iYnlVQ1ZMeVE?oc=5,outage,,OUTAGE_APPLICATION affecting applications in Distribution Operations.
27,RISK-OUTAGE_NETWORK-NETWORK-ED8652FB,CL-000036,Network outage disrupts connectivity to critical services,Technology,Network Infrastructure,OUTAGE_NETWORK,network,15,3,5,8,15,Weak,Medium,True,INC-0004,Increase network redundancy | Improve failover testing,NIST CP-2; NIST SC-5; ISO22301 8.4,Risk signal (Weak): OUTAGE_NETWORK affecting network in Network Infrastructure. Evidence window: 2025-09-03 to 2025-09-03 across 1 source(s). Representative sources: A software issue likely caused Verizon's weekend outage - Fierce Network,"OUTAGE_NETWORK affecting network can disrupt Network Infrastructure, causing operational delays and recovery complications.",1,2025-07-30,2025-07-30,Industrial Cyber,https://news.google.com/rss/articles/CBMi2wFBVV95cUxQWWUwRW5XU3BBckp4b1d4WFdwSnV4bVE2bkg5TXBDdUMwaGxKdUQtVWpuS1RIWG1QcUFGN3FUV29FRnNqY0NqbW9SRWxTWE53QVFhdFVnelkxTGtvRF80Sko4cGUyamk4ZlBrbzFVU3BlZEl1SUs4cEMzUzRTVmVzQ3pyZXktZjJJNHFSMlJRVmtiUzR0U05mX19xX3htOEdFZy11czlMYUNpcmFsRWhSbEI1dDdKSVRTRF94emtCZHY3TGQ3RWItbUVVendZVG9mX2NNa2ZVWHc1SEU?oc=5,,,UNKNOWN affecting systems in Cybersecurity.
28,RISK-OUTAGE_APPLICATION-APPLICATIONS-A3946B09,CL-000045,Critical application outage disrupts business operations,Technology,Supplier Integration,OUTAGE_APPLICATION,applications,15,3,5,8,15,Weak,Medium,True,INC-0003,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Supplier Integration. Evidence window: 2025-10-02 to 2025-10-02 across 1 source(s). Representative sources: Border services’ kiosk outage resolved at Canadian airports - CityNews Edmonton,"OUTAGE_APPLICATION affecting applications can disrupt Supplier Integration, causing operational delays and recovery complications.",1,2025-08-30,2025-08-30,Supply & Demand Chain Executive,https://news.google.com/rss/articles/CBMi1AFBVV95cUxQUTM4aDl0VXZkRVl4Tzd2TmxlajJXbDBzQWZxMXkwa0tYWGdPd1Vrb3BtdjhaQzBzdmpNS0lsek1vZFJMSkVZUElZbzNDaWNhTV9iYXhOdVFpVVNFNnB0MkVkM2tsVTBBZU9UdlVYTWN2RTJLTjgxTDUtZE12a3J0SU9WU0NLTFdEOTFHYzMzbVF4c0xiX3dqbjZqdDdpSF9IdlkyWF9BMVZ1MDNoVVlYYlZVV1VDbE9QU1RBUnNoeVlPSS1rZWtGY2NadDNVeEJQV3FTTQ?oc=5,,,UNKNOWN affecting UNKNOWN in Cybersecurity.
29,RISK-OUTAGE_APPLICATION-APPLICATIONS-2C0420ED,CL-000048,Critical application outage disrupts business operations,Technology,Identity & Access Management,OUTAGE_APPLICATION,applications,15,3,5,8,15,Weak,Medium,True,INC-0001,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Identity & Access Management. Evidence window: 2025-10-08 to 2025-10-08 across 1 source(s). Representative sources: Microsoft 365 outage disrupts Teams and Exchange access globally - Techzine Global,"OUTAGE_APPLICATION affecting applications can disrupt Identity & Access Management, causing operational delays and recovery complications.",1,2025-09-07,2025-09-07,The Guardian,https://news.google.com/rss/articles/CBMivwFBVV95cUxOWFhDWDJtMkwxdXVnLWxVazlKdnp4LWRpOGE3Wl9aR2Y0cGhzckpvN05Edm4zbnhDdmhVX3NrTnkwenh0aEhwUUFkaUZGbllQUG04aWpUVzRmT1Zod09PNjVxNXpkSWtWOXVER05DZGRiS0JKY2FiRzBtbVptZTlRbEdJUlJndjUyaGFNeG1PRC1IWDFpUEJCNVRjVVc1TXhMa093emNBZU9LSmxrazNQcl9VMm9SOHFlWWg3dDVQRQ?oc=5,disruption,,CYBER_OPERATIONAL_DISRUPTION affecting UNKNOWN in IT Operations.
30,RISK-OUTAGE_APPLICATION-APPLICATIONS-2C0420ED,CL-000049,Critical application outage disrupts business operations,Technology,Identity & Access Management,OUTAGE_APPLICATION,applications,15,3,5,8,15,Weak,Medium,True,INC-0001,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,"Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Identity & Access Management. Evidence window: 2025-10-08 to 2025-10-08 across 1 source(s). Representative sources: Microsoft 365 outage blocks access to Teams, Exchange Online - BleepingComputer","OUTAGE_APPLICATION affecting applications can disrupt Identity & Access Management, causing operational delays and recovery complications.",1,2025-09-17,2025-09-17,Nation Thailand,https://news.google.com/rss/articles/CBMiakFVX3lxTE8xdG00bDFZRllWWGNMWWppeUY3aGlXeXo3bUEtQ1VZNEJtMmFON3JpNFhUS19oU2NiTUUxTWNSU1dRakFhczNrS2JGWGlWbldTekZvcms4dkdGaFNkZjd3NFdPTi0yaEplV1E?oc=5,,,UNKNOWN affecting UNKNOWN in Distribution Operations.
31,RISK-SECURITY_RANSOMWARE-UNKNOWN-B3810008,CL-000051,Ransomware disrupts operations and recovery capabilities,Cyber,Cybersecurity,SECURITY_RANSOMWARE,UNKNOWN,15,3,5,10,15,Weak,Medium,True,INC-0006,Harden privileged access | Immutable backups + frequent restore testing,NIST IR-4; NIST CP-9; NIST AC-2,Risk signal (Weak): SECURITY_RANSOMWARE affecting UNKNOWN in Cybersecurity. Evidence window: 2025-10-10 to 2025-10-10 across 1 source(s). Representative sources: The Fight Against Ransomware Heats Up on the Factory Floor - Dark Reading,"SECURITY_RANSOMWARE affecting UNKNOWN can disrupt Cybersecurity, causing operational delays and recovery complications.",1,2025-09-20,2025-09-20,ET Infra,https://news.google.com/rss/articles/CBMi7AFBVV95cUxQRWdpamp3OFUycC11R3lvYkZnZEJPemRWd29FTzdFcXI0a0UzMmQwQjAxeUNTU1RUN3FEaGZfdE1JeFY1X3hGZXZDcEZMTEM0eUtzUXBHWjVYMFJ2ekNJTURwYUhQUHV6S3RGMUZTN2hMNFdpUDBOZkw4dkdnSk9hcEZJclRfZGI1Ukx3REt3QjM2THFvQ3pDYU02ZEVoZnpkSklwMHBldzVBcDRsYmlCbi1wZVpFVkh0UEhXemRmdUNLREdaWlFid3Z0YTdWUklUR1BTa1NpVVd5WTItbDBrUi1vcjZQWkJ1Q0w3UdIB8gFBVV95cUxPWUh6YTVma0IySWFpZEF0b2FpelhZcy13NjY0eDBOSzNjOUQzSmFfa0xRdE9vU29IVG1oZU8xSXg2bFlnaFVEVlJCcHRFZWhpWnV4cnRkOWdXTHJYZGtRWFd4VjV3c29Kb0p2Y1RkNDBmbTEyQmkwVDFXMVVaWjBxdDlmLU9EWjZfdUJRMmplRGhQNmVlUi1sUkVyQTZQQlJTYnQyX1J4WWVZcS1TTzBETkQ4Zm40N3k3UjFySTFmeUxMVjdkcEMydmV6NzlEaFd6eE56UzhpWUFDUGNDTnVkUl91Qkl1cHdDNmdwNDE1XzN1QQ?oc=5,,,UNKNOWN affecting UNKNOWN in Compliance & Governance.
32,RISK-OUTAGE_APPLICATION-APPLICATIONS-2C0420ED,CL-000052,Critical application outage disrupts business operations,Technology,Identity & Access Management,OUTAGE_APPLICATION,applications,15,3,5,8,15,Weak,Medium,True,INC-0001,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Identity & Access Management. Evidence window: 2025-10-13 to 2025-10-13 across 1 source(s). Representative sources: Microsoft investigates outage affecting Microsoft 365 apps - BleepingComputer,"OUTAGE_APPLICATION affecting applications can disrupt Identity & Access Management, causing operational delays and recovery complications.",1,2025-09-20,2025-09-20,Reuters,https://news.google.com/rss/articles/CBMipAFBVV95cUxOcUZzRDNUeDM4ZXhqUnlwbTlJaS1TUXhyM1A1ajVlNmZGdG40Y2daNGFSMHBSUTBGR2huZ3VrcC1hQ0E0aF9SVXhpS2FSTTUwVjhXYTNaY1ZxV0VqVjR1bjdmVW53SS14WUx3dzNfZ1FNNHRWa0wwa1g3bFNhYWE2Vl8wVzlic0hYcFhpWkJzVGxsOUhobm9fYl9kaG1aNFBKU2FINA?oc=5,disruption,,CYBER_OPERATIONAL_DISRUPTION affecting UNKNOWN in IT Operations.
33,RISK-OUTAGE_NETWORK-NETWORK-ED8652FB,CL-000053,Network outage disrupts connectivity to critical services,Technology,Network Infrastructure,OUTAGE_NETWORK,network,15,3,5,8,15,Weak,Medium,True,INC-0004,Increase network redundancy | Improve failover testing,NIST CP-2; NIST SC-5; ISO22301 8.4,Risk signal (Weak): OUTAGE_NETWORK affecting network in Network Infrastructure. Evidence window: 2025-10-13 to 2025-10-13 across 1 source(s). Representative sources: Verizon Wireless Network Outage Affects a Number of U.S. Cities - Inside Towers,"OUTAGE_NETWORK affecting network can disrupt Network Infrastructure, causing operational delays and recovery complications.",1,2025-09-23,2025-09-23,The Record from Recorded Future News,https://news.google.com/rss/articles/CBMiiAFBVV95cUxNY3VLSVFrM2ViTjBrUkpfWndFLWhjZjRWR09ZeFlFQ2VsTGsxWVNpdDJJRHdSb040b2o2bXlmbzl3SzVvYkxOT1lMWUhNang4ZlhjeXNtRW5McENkcmpPSG9mcDIxeHY1Q1kzNHdjM01mbVpDNFlPWTI1eFptelZJMGlxSklTMWlW?oc=5,,,CYBER_OPERATIONAL_DISRUPTION affecting UNKNOWN in IT Operations.
34,RISK-OUTAGE_APPLICATION-APPLICATIONS-3B65C7AF,CL-000054,Critical application outage disrupts business operations,Technology,Cloud Infrastructure,OUTAGE_APPLICATION,applications,15,3,5,8,15,Weak,Medium,True,INC-0005,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Cloud Infrastructure. Evidence window: 2025-10-16 to 2025-10-16 across 1 source(s). Representative sources: AWS outage update: What happened and why? - Mashable,"OUTAGE_APPLICATION affecting applications can disrupt Cloud Infrastructure, causing operational delays and recovery complications.",1,2025-10-01,2025-10-01,Industrial Cyber,https://news.google.com/rss/articles/CBMizAFBVV95cUxPYTlyNmVLaW52My0tMG9Lc0ZCcHVOZ2dyREtwS2RXdHI5NHJQbF82eDNhRnFpWlNSM3VVN0F6SWh1dWtzQ1pCamdCZVRGQXJUM3lkb1BXcHFXR21Wem5YZGRjbzBkcS1KNS0tN0F3MjhlTUdTend3S3hBRUQ4Y1BUTHhxN05OZ29mWmsyaUNMQ2U0RGgyZGVzLVBQTHN3dkQwcDRtTHpGVWwwd0cyNUlRTDZweU1sb2U3aXM0SXNwSl9JZlJ0ZHh3bjBodk4?oc=5,,,CYBER_OPERATIONAL_DISRUPTION affecting UNKNOWN in IT Operations.
35,RISK-OUTAGE_CLOUD_REGION-CLOUD-B5107001,CL-000056,Cloud region outage disrupts hosted workloads,Technology,Cloud Infrastructure,OUTAGE_CLOUD_REGION,cloud,15,3,5,8,15,Weak,Medium,True,INC-0005,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,"Risk signal (Weak): OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure. Evidence window: 2025-10-20 to 2025-10-20 across 1 source(s). Representative sources: Amazon cloud computing outage disrupts Snapchat, Ring and many other online services - PBS","OUTAGE_CLOUD_REGION affecting cloud can disrupt Cloud Infrastructure, causing operational delays and recovery complications.",1,2025-10-03,2025-10-03,TradingView,https://news.google.com/rss/articles/CBMivAFBVV95cUxQcnAyZmpUR0FOR2NFcHB3bkJjdUF2UVdfOHJHaXR6bzE1dXYyR3hCVlZsUURJMUV2UlQ0UUk1WXVMbHctZldLcDJOdGN3NnNLRks4UXd1NjZhVS1JUm9hUlA1bm5kdzg4U05DZ0RJZXRib19xM2Z0WGV3bkpVY2NwbmJLc2VuX1EzbG1HQUdKRldqUVNmdHhzRldtaWRRZ1BwUGdKYVYxVC1RZ0dmZ0JCeklNQTJ3WXBhb0lYNA?oc=5,,,UNKNOWN affecting UNKNOWN in IT Operations.
36,RISK-OUTAGE_CLOUD_REGION-CLOUD-B5107001,CL-000057,Cloud region outage disrupts hosted workloads,Technology,Cloud Infrastructure,OUTAGE_CLOUD_REGION,cloud,15,3,5,8,15,Weak,Medium,True,INC-0005,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,Risk signal (Weak): OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure. Evidence window: 2025-10-20 to 2025-10-20 across 1 source(s). Representative sources: Amazon Cloud Outage Reveals Democratic Deficit in Relying on Big Tech - Tech Policy Press,"OUTAGE_CLOUD_REGION affecting cloud can disrupt Cloud Infrastructure, causing operational delays and recovery complications.",1,2025-10-03,2025-10-03,Manufacturing Digital,https://news.google.com/rss/articles/CBMikgFBVV95cUxOeTlyb1JlODVuME5OcS1iTVNEeVlwTktESDZnRlZKMDhDQzg4QXNkOTdPYThWTUFiQmZHcVZzcVh5X2EwQTgtM1ZPT0hibDdtXzJpUUEyb2p3U01uSTJQX21hUDBBN0NjazhRd0Nubk00Yk1HQmVsRzN4S2JoVTN4NmV6QlZGMWFMUUprQmswcnF4QQ?oc=5,,,CYBER_OPERATIONAL_DISRUPTION affecting UNKNOWN in IT Operations.
37,RISK-OUTAGE_CLOUD_REGION-CLOUD-B5107001,CL-000058,Cloud region outage disrupts hosted workloads,Technology,Cloud Infrastructure,OUTAGE_CLOUD_REGION,cloud,15,3,5,8,15,Weak,Medium,True,INC-0005,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,Risk signal (Weak): OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure. Evidence window: 2025-10-20 to 2025-10-20 across 1 source(s). Representative sources: The AWS US-East Outage: A Wake-Up Call For Cloud Resilience - Forrester,"OUTAGE_CLOUD_REGION affecting cloud can disrupt Cloud Infrastructure, causing operational delays and recovery complications.",1,2025-10-07,2025-10-07,Infosecurity Magazine,https://news.google.com/rss/articles/CBMigAFBVV95cUxNZGNfTWpyVTVMMFRkM0hvUHl0MHVOM2hNMlZyMTNncE1UdTMtRlRwMzZuU3ZqZkJETHR1ZFg3LWxFb05oYkJsdzlqUkpxY0JEd08xTk9mdEc1M25zOE5tdXFfai1JaUdGcVh6N3dqNFBDUGkwelRyLUVvbFRpZFctbQ?oc=5,breach,,SECURITY_BREACH affecting UNKNOWN in Vendor Risk.
38,RISK-OUTAGE_APPLICATION-APPLICATIONS-2C0420ED,CL-000061,Critical application outage disrupts business operations,Technology,Identity & Access Management,OUTAGE_APPLICATION,applications,15,3,5,8,15,Weak,Medium,True,INC-0001,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Identity & Access Management. Evidence window: 2025-10-20 to 2025-10-20 across 1 source(s). Representative sources: AWS outage: Impact on Apps & Services - Panda Security - pandasecurity.com,"OUTAGE_APPLICATION affecting applications can disrupt Identity & Access Management, causing operational delays and recovery complications.",1,2025-10-08,2025-10-08,Rescana,https://news.google.com/rss/articles/CBMixgFBVV95cUxQNElqVjJiSGxRVW01Y1VrUTlLRkFBZksxb0Q2Tkoyd2xONFIxUWFybzJSX2pCZTRPN0VPWEFRYThqRjR2WEc1Z2pDZVRKaFpfRmtnbU9LSmQxd2ZpQ3Z6TVNUUXVueWlDTzdhQmhoZ0gyT3pBWHgwX1lsdlpFcENLLUJua2hxSDMyUHVuYnNqWV9sNGpkR1ZYT2QtTDJUUlV0R3p2WS16a3ZnQllRSjBrZzlmT2M5QzRBbFpnQkFHNE1VSGlDcnc?oc=5,ransomware,,SECURITY_RANSOMWARE affecting systems in Cybersecurity.
39,RISK-OUTAGE_APPLICATION-APPLICATIONS-3B65C7AF,CL-000066,Critical application outage disrupts business operations,Technology,Cloud Infrastructure,OUTAGE_APPLICATION,applications,15,3,5,8,15,Weak,Medium,True,INC-0005,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,"Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Cloud Infrastructure. Evidence window: 2025-10-21 to 2025-10-21 across 1 source(s). Representative sources: What caused Amazon’s AWS outage, and why did so many major apps go offline? - Al Jazeera","OUTAGE_APPLICATION affecting applications can disrupt Cloud Infrastructure, causing operational delays and recovery complications.",1,2025-10-20,2025-10-20,PBS,https://news.google.com/rss/articles/CBMiuwFBVV95cUxNTU1heVFjaGltR0oxLXM4a0U2Q0NjVW9OeW50SG1sd1l1cDAzeXpTOHVPY052Sy1mbWFya2t5SFE2Z3E5LTNtNExXOXdLeFQteTZLZnhtQ09UUk04U0cxZlNEckhydTFFS0dyVXNBR3BSWEh1aktNOHNGWkhJRG94M3hvTlA1WUZLVlc4emsxLU8xMF9Fd2xSb01JRWJjUFN5aE5sLVRIZmVXWVI0MHg2Ml9zS0RsdHJ5T3I4?oc=5,outage,,OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure.
40,RISK-OUTAGE_APPLICATION-APPLICATIONS-3B65C7AF,CL-000067,Critical application outage disrupts business operations,Technology,Cloud Infrastructure,OUTAGE_APPLICATION,applications,15,3,5,8,15,Weak,Medium,True,INC-0005,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Cloud Infrastructure. Evidence window: 2025-10-21 to 2025-10-21 across 1 source(s). Representative sources: What caused the AWS outage - and why did it make the internet fall apart? - BBC,"OUTAGE_APPLICATION affecting applications can disrupt Cloud Infrastructure, causing operational delays and recovery complications.",1,2025-10-20,2025-10-20,CNBC,https://news.google.com/rss/articles/CBMikwFBVV95cUxQVXZwNS1hVFpiNGJnblBnc0dHdUxFNjlmcC1UTDVEZFpBTWlrcFU5UnMtRVV5M2dBcjBpWVRfQzRiaF9YQ3ViYm1XLXZJTkY3VGc0dzhlSW5FeUxCSVprZXlqdVJEano0NVNpNVFGNzJGcVNjT3pnSWdLLUJMSGl3UGlqOTEyVEcxMWVxNDJ0aXB2OGfSAZgBQVVfeXFMT2txVXFrT25VbW9rVldPMWtvRXp4dFJZRWppSGxicFozbk5XVmZrUXVIbjljRzlTa0VaVXZBSEYzVVlqRzBCU1liaFo2WmpmV3FvRXo1SW5QWGowaXlwY1pvX2p0c3RaeE1raUhHV0tzZjBYaDh2dmJRemlXYjJzVS1CTjlval9nTmlJWW5fbXlVWDhOOFp2UmU?oc=5,outage,,OUTAGE_APPLICATION affecting applications in Cloud Infrastructure.
41,RISK-SECURITY_BREACH-UNKNOWN-3FD148F9,CL-000075,Third-party breach increases data exposure and compliance risk,Cyber,Cybersecurity,SECURITY_BREACH,UNKNOWN,15,3,5,8,15,Weak,Medium,True,INC-0006,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Weak): SECURITY_BREACH affecting UNKNOWN in Cybersecurity. Evidence window: 2025-11-03 to 2025-11-03 across 1 source(s). Representative sources: Japanese retailer Askul confirms data leak after cyberattack claimed by Russia-linked group - The Record from Recorded Future News,"SECURITY_BREACH affecting UNKNOWN can disrupt Cybersecurity, causing operational delays and recovery complications.",1,2025-10-21,2025-10-21,Reuters,https://news.google.com/rss/articles/CBMitwFBVV95cUxOeE4ycmlacV9XMzUzeE83dnZlcUV4c3RBNXJkMlhkSUxaTmhKQjNyV0dDbTJWRW9nUE8teU1MczY0dTZKUFVkSW9jNnJHVVFlQkhQNklXNlV0bkx1dy1STk9lZjM0ZE1JMVFnbmdzdGltRU1Wd21Nbm9GUDFqZmhpWmJGaER4ZGRxOFNfYzNvNmN6ZEFZYTdJVkdsdjRDbWZnRHlhbmh1NXpjdzFuNjBLeldkd3ZramM?oc=5,outage,,OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure.
