risk_id,cluster_id,evidence_id,published_date,publisher,title,url,source_type,search_query,relevance_score,event_type_hint,entity_keywords,event_keywords,asset_keywords
RISK-UNKNOWN-UNKNOWN-EF4D7703,CL-000009,EV-9253C1B387,2023-11-16,army.mil,Continuous vetting: keep your finances in order - army.mil,https://news.google.com/rss/articles/CBMiigFBVV95cUxOUnB2b0EwQ1lBZzVVSXp5RDhJbFFSOVhnc3VrZVJCZVBYbUFFajU2NnVlWkZ5N2pMamJZNFVZOHRNc1U1N2ZGMGVWTWlWZlY3bFdNTmQ1cnZQLUFsMmZLVHd0cmt4VE1Odkp1amdXVV9OTUoyYmE3S3hVR0xEYVdpWWZBS24wNWF3SlHSAY8BQVVfeXFMTnRKRE4xdDM5eVlQNzhpMVJ6Q3lmSlRsaDdqVGlfSGFOUnZWSFJuMzJ1RXpEQlNBSUhKQ1h0NC1UcHhFd0NPU1g3aFpjNGVKMzVyMmlhLTltaE1yYVRBQzExNExnazdvR1BsakVsNGI3WFg0QkY0SDdRT2NBN2JuNEpCY1RZQ241cEp0LWJoblE?oc=5,news,"order processing,financial system,batch job failure",0.2,UNKNOWN,,,
RISK-UNKNOWN-UNKNOWN-272AAEE2,CL-000010,EV-FBEB525C54,2023-12-08,Indianapolis Business Journal,Warehouse drones scan codes to help track inventory - Indianapolis Business Journal,https://news.google.com/rss/articles/CBMihwFBVV95cUxNZHNLTFc3VnJKWVkwMnBqN0RqQjY3ZUZybm1rMTVJNmY4aV9CcjlqM2tib20wb3k2Q1k1c1B0X1NUaUNEd1Z4WFNybnBwNkpTSnRrbDNBNXZYODNreG1Ca1kxc0NkM3R5eTZJRks0WHBMcVlOZWZDX1pOc3FvTHRNUkN0a2twVGM?oc=5,news,"distribution center,RF scanning,inventory system",0.45,UNKNOWN,,,
RISK-UNKNOWN-UNKNOWN-AD10A240,CL-000012,EV-32F57AAA7A,2024-11-25,Variety,K-Pop’s CD Problem: Environmental Groups Sound Alarm on Industry’s Carbon Footprint - Variety,https://news.google.com/rss/articles/CBMijgFBVV95cUxPb0VvMnNKLTZVc19rTEhmTnliTkFXcG1LWVhqd3ZSeURzZUtNMEpfbDVBQWJOM041UVhkN0N1ZGE5X0Y4V2VybXFOOWVaZDZoaXQ3S3dBb0JLNGlmRG54RzNmVjlxNjBRR2lmNmMyRndCeC1OTWpVcHI2SVJSM1pIV1dicTE0czhiaXJzSjZ3?oc=5,news,"UPS failure,environmental alert",0.2,UNKNOWN,,,
RISK-UNKNOWN-UNKNOWN-272AAEE2,CL-000013,EV-E0AF77E9D5,2025-02-25,American Hospital Association,RFID Solutions Attract Attention for Medication Inventory Management - American Hospital Association,https://news.google.com/rss/articles/CBMi0gFBVV95cUxNVy1CVkxIbzdrWnhDU2pfNUVZVGFJdGVpMkJyNXRBWlhkbFhqYzFjY1RjMW9jMnppcDQ2ZUpHcmlJZF85NGUyUFBHeVZCRjB6RUxLRkhBSzBtWlUtT0RUVEd5VXh1eDF0RmdHSkRHUE85M01jaVhDUFFOVkRMRFlFNEFKS1lVY1FQZXp3dVlhX0JiRlhvelRnWEs3Ni1yVHVLbGc4b3pqempBRnZaS244U05sQThoUk45X1EwNWtlcHcyYnFPbGpzaTkxZUhENERMb1E?oc=5,news,"distribution center,RF scanning,inventory system",0.45,UNKNOWN,,,
RISK-UNKNOWN-UNKNOWN-E23A5F28,CL-000015,EV-7C3D0CF5BF,2025-05-03,The Hacker News,Malicious Go Modules Deliver Disk-Wiping Linux Malware in Advanced Supply Chain Attack - The Hacker News,https://news.google.com/rss/articles/CBMifEFVX3lxTE0zRWpycGpiZV9xdElOZl9JSlFwNUZRakk5TWN1dEQyS0lGd0JySGwyMmh0TDVfMUNNeEhBYVZrWG1aOGE5MGJ3bmdlNVlpTGZ2dzJPWWpOSWVSOFFkemRTdEQyUDliTVN1VkZkaXFGSjBNbDFlMTBLTVo2Zzg?oc=5,news,"wiper malware,destructive malware,disk wipe,data wiping",0.45,UNKNOWN,,,
RISK-UNKNOWN-WMS-D55FE7BC,CL-000016,EV-CAE891542A,2025-05-06,Supply Chain Management Review,Why build-to-order warehouses demand smarter WMS solutions - Supply Chain Management Review,https://news.google.com/rss/articles/CBMikAFBVV95cUxOTi1wNHM1NHluSUdIQkVaeVY3dTVIeWdKRU11QWdxaU9feGRrMFZFNjJCOTdnV2JZMExINWV5Rnp3RnkxTDBBakMtWTJJMGd4Wmk3YjBraE1BcFZVdkZYWm5zUFlFVkUtSVVjZVRNX1VuVndWOTBHWTY3c1N6Q3JHVkRPTjAwLU5qX2tTYV9nZTE?oc=5,news,"distribution center,RF scanning,inventory system",0.4,UNKNOWN,,,wms
RISK-DESTRUCTIVE_CYBER_ATTACK-SYSTEMS-EB0B09F8,CL-000017,EV-DC00DEDFF8,2025-05-06,BleepingComputer,Linux wiper malware hidden in malicious Go modules on GitHub - BleepingComputer,https://news.google.com/rss/articles/CBMirAFBVV95cUxOMmdtZ2pKN2VPMW1YU0pSeklrWkUyZWlWd1JnQ3RYMXJzRzNKT2VfdUVVemxDNEFvcmJ1TGtiM0xsUG5ESWYyYzlGSS1wQUJENFhNemx2OTBKR00wOW5wSTJLVHZCNnh2eXVZYmlxWTJ4ZjZwalFScjRKLVByYXFURTNtUWh0cmpVQmFYMnpiVVdMd0l6OHYzd3kyMHlBMExzQ1E3cDVWWDhYZHdU0gGyAUFVX3lxTE9sRlBiMG1DQ3JndkkwMDRmaGxyZnl2UnpQTDQxNUs0azVmbVFoRXVITFZfS2UwVlUtc3VGUmxZd3lRbDFuOVFGSGk0dmkwUUxpdWI5bzdINTlXOVlTMEJ4Zmw4WkprVTBPVHVrazNVUlpXTmRlMGNKOV90bDh4WVF0Um9IRU9RU2JwaEJmUmQyVFNkVS1sbF9UWVE0NXZRcEpfZG9QbUV5V3NGY1k2ZEQ2d2c?oc=5,news,"wiper malware,destructive malware,disk wipe,data wiping",0.25,DESTRUCTIVE_CYBER_ATTACK,,,
RISK-UNKNOWN-ERP-D930965F,CL-000018,EV-B485D27EE2,2025-06-04,TechTarget,12 notable ERP implementation failures and why they failed - TechTarget,https://news.google.com/rss/articles/CBMijgFBVV95cUxQWmJaUnF2LWFjbU9jaFNIZEhJZzNjWEh3NmwwX2J3SkY2d1hGM0Y3YjdoZHFSLUxTU0hhV1NhdkEyOE8wd1BWa3JjSDBOT1lUX1E1VHBzWHBUS0xqLW9GWldWN2xOV2NIdzIzeFcxYVRzUUl3TDJHR0ZBZ0ViYUk2aTVpU0ljcy14MlJDV3h3?oc=5,news,"order processing,financial system,batch job failure",0.4,UNKNOWN,,,erp
RISK-DESTRUCTIVE_CYBER_ATTACK-SYSTEMS-EB0B09F8,CL-000019,EV-6FE9A94A90,2025-06-09,Infosecurity Magazine,New Wiper Malware Targets Ukrainian Infrastructure - Infosecurity Magazine,https://news.google.com/rss/articles/CBMigwFBVV95cUxPQS02aGtMWWgxTjZPMkhFV2dRSE9vb3Z1N2ZPY1dOOUJyRFJZUUdvMlA4U09OQ1h6Y3NpSmlJMUNpZU04Sm5leGtNa19qQUxwRHM3UHlhc1o2T3Q4Vkktb1RKQUNhcUs5MlNIUzI0TGtBWDU5TGV6LUhJT0JKQVcwVmVsVQ?oc=5,news,"wiper malware,destructive malware,disk wipe,data wiping",0.4,DESTRUCTIVE_CYBER_ATTACK,,,infrastructure
RISK-UNKNOWN-UNKNOWN-EF4D7703,CL-000021,EV-9CA0D7CC4E,2025-06-19,BBC,Dundee University bosses quit after damning report into financial collapse - BBC,https://news.google.com/rss/articles/CBMiXEFVX3lxTE5paTYxVWZLNkZaMS1GNDluLU1ra3VfS1dBRU1DOGV0MXdyZ2lmRV8wZjhiMjhfcTcxajFiTGNOSW02b1cyd2dSVW9sRWtHM21UcDIzU2F5NW90b3Jj?oc=5,news,"order processing,financial system,batch job failure",0.2,UNKNOWN,,,
RISK-UNKNOWN-UNKNOWN-272AAEE2,CL-000023,EV-77D0D1CD26,2025-06-23,A3 Association for Advancing Automation,Editorials: Top 16 Warehouse Automation Trends to Know | Cyngn - A3 Association for Advancing Automation,https://news.google.com/rss/articles/CBMigAFBVV95cUxQNkRZRmE4c1pYc0pBaC1ZUjI4YUwyN2FlZDNiVGJMLUdNd2RsZUF2b0M0Ml9HTXlGMUF0TnNZLXBXU2NSV0t1cWpJWE9DLW4zc29lZ25fZ1dGb2RSX1EtaUd4NVhUYkZsM0VHdW51VTVVd2Q0ZjFmeWdKNi1FNDBwNA?oc=5,news,"distribution center,RF scanning,inventory system",0.25,UNKNOWN,,,
RISK-UNKNOWN-UNKNOWN-EF4D7703,CL-000027,EV-1E29C6F863,2025-07-22,eFinancialCareers,How to get a risk management job in banking and finance - eFinancialCareers,https://news.google.com/rss/articles/CBMicEFVX3lxTFB2bXJzQnhYX1ZnM0tQaWdnNjJXRnBuOE9BdGEtNUJBc184RTFCeUw3S1I3dlZPRzdVYzJ6NFdHM0hHbVA2WHI5ZWs4aVBLbTZFTzJJRmZtcjJjTlR2SlctZ1BjbGptZVo5Mmt2dkxJWlc?oc=5,news,"order processing,financial system,batch job failure",0.2,UNKNOWN,,,
RISK-UNKNOWN-UNKNOWN-0C458AC6,CL-000031,EV-746314687F,2025-08-05,HIT Consultant,Windows 10 End-of-Life: What It Means for HIPAA Compliance and Patient Data Security - HIT Consultant,https://news.google.com/rss/articles/CBMimwFBVV95cUxNTFJGMU1ETHZnUUVhdnNZQi1wRGw3WlZmTzlxUERtUE5WUzJ3bWFla2xSRnpsNGVLaWszbm9Eb2w2N0ZjS1hlQjE5MUQ0WjNFVGRjREJpWm1MTzhYQ2F0STBFTXFTUE5rMHJDNjhfbDdwRzA4M0w3Y1ZrX2c2WmJfYkwtbFNFNHZpcElkeTktTHRyTFRLd1JLa0F1RQ?oc=5,news,"HIPAA fine,GDPR enforcement",0.3,UNKNOWN,,,
RISK-UNKNOWN-NETWORK-7CFD7EC8,CL-000033,EV-6FF0F8E86F,2025-08-20,South Dakota Searchlight,State network begins to come back online after second day of failures - South Dakota Searchlight,https://news.google.com/rss/articles/CBMiwwFBVV95cUxONmQwTWdCUGdadTMwSnFmX0s3WDgwUmxHWjNlRElPQ3hwVnBhMVhXSXNINXVRdXBxU2JzV1Zscnh3OTBBY0puOUR5ZUNPSlJCOVFOQ0VQUF9wSzlfamFXRE9iUmxlcEs5Nkc4Y0Rqcm5DSjdpZnFTU25meTVYeXhxanV1VVBKRDVJUmlmM1RPQTRaT19XU0E3ZVp6Y0ExaFotODlLT2p3YUJMUEdoSEd6cmRIck1MV1BzcVFiT1FTa0NRSGM?oc=5,news,core network outage,0.4,UNKNOWN,,,network
RISK-CYBER_OPERATIONAL_DISRUPTION-UNKNOWN-29F36C0D,CL-000037,EV-56E6C145FD,2025-09-07,The Guardian,Disruption to Jaguar Land Rover after cyber-attack may last until October - The Guardian,https://news.google.com/rss/articles/CBMivwFBVV95cUxOWFhDWDJtMkwxdXVnLWxVazlKdnp4LWRpOGE3Wl9aR2Y0cGhzckpvN05Edm4zbnhDdmhVX3NrTnkwenh0aEhwUUFkaUZGbllQUG04aWpUVzRmT1Zod09PNjVxNXpkSWtWOXVER05DZGRiS0JKY2FiRzBtbVptZTlRbEdJUlJndjUyaGFNeG1PRC1IWDFpUEJCNVRjVVc1TXhMa093emNBZU9LSmxrazNQcl9VMm9SOHFlWWg3dDVQRQ?oc=5,news,"cyberattack disrupted manufacturing,cyberattack halted shipping,order processing disrupted,operational disruptions after cyberattack",0.65,CYBER_OPERATIONAL_DISRUPTION,,disruption,
RISK-INTEGRATION_FAILURE-API-00793A66,CL-000038,EV-E5482C99D9,2025-09-13,The Cloudflare Blog,"A deep dive into Cloudflare’s September 12, 2025 dashboard and API outage - The Cloudflare Blog",https://news.google.com/rss/articles/CBMikgFBVV95cUxOSjVuUEFlek9CeEVBNWxlMzF0b21EUGYzVmttM0hQcDc0ekpPQWVXc19WY2pEUXJVa3hUZDZDdlBxQXhUVXBBSXdjSnFxc214WG10Wi1tSWd3SE9aY1M0bUZ3ZHg2QW9fUUNWZEVNOXhDc2g3djBETVlaTWowQ2xOd1FlQTJCbUpUcTZVdm8yWk4xdw?oc=5,news,carrier API outage,0.6,INTEGRATION_FAILURE,,outage,api
RISK-UNKNOWN-UNKNOWN-272AAEE2,CL-000039,EV-B80F115E98,2025-09-17,Nation Thailand,DKSH Modernises Distribution Operations with Major Technology Upgrade - Nation Thailand,https://news.google.com/rss/articles/CBMiakFVX3lxTE8xdG00bDFZRllWWGNMWWppeUY3aGlXeXo3bUEtQ1VZNEJtMmFON3JpNFhUS19oU2NiTUUxTWNSU1dRakFhczNrS2JGWGlWbldTekZvcms4dkdGaFNkZjd3NFdPTi0yaEplV1E?oc=5,news,"distribution center,RF scanning,inventory system",0.2,UNKNOWN,,,
RISK-CYBER_OPERATIONAL_DISRUPTION-UNKNOWN-29F36C0D,CL-000041,EV-6D71DA62F2,2025-09-20,Reuters,"European airports snarled by cyberattack, disruption to stretch into Sunday - Reuters",https://news.google.com/rss/articles/CBMipAFBVV95cUxOcUZzRDNUeDM4ZXhqUnlwbTlJaS1TUXhyM1A1ajVlNmZGdG40Y2daNGFSMHBSUTBGR2huZ3VrcC1hQ0E0aF9SVXhpS2FSTTUwVjhXYTNaY1ZxV0VqVjR1bjdmVW53SS14WUx3dzNfZ1FNNHRWa0wwa1g3bFNhYWE2Vl8wVzlic0hYcFhpWkJzVGxsOUhobm9fYl9kaG1aNFBKU2FINA?oc=5,news,"cyberattack disruption,operational outage",0.65,CYBER_OPERATIONAL_DISRUPTION,,disruption,
RISK-UNKNOWN-UNKNOWN-29DBC6B7,CL-000042,EV-B18BE81A07,2025-09-20,NBC News,"Passengers stranded at Heathrow, other European airports after cyberattack - NBC News",https://news.google.com/rss/articles/CBMipAFBVV95cUxPNlNvSXpzWW55X3N2bUlYM1BmTjVYTDBzeW9qay1DSHQ5TjM4aHhWendlT2lTd25GdjNzUUdCV2xLLTVPWkwzUGQtNFpaT3pweEs4bV9KbDB0YTVXemd6RFZWYW1iZ0gtZmhXdHU2dzZOWEZsa01uWGRMYXZHUWxWRkVlcGtlY3VZc3E2ZmlLS3dlTU1lYjJhOFVFYTlDUGgybWJPZQ?oc=5,news,"cyberattack disruption,operational outage",0.45,UNKNOWN,,,
RISK-UNKNOWN-UNKNOWN-460FD0FC,CL-000043,EV-53CFF93B02,2025-09-29,Security Boulevard,25 Recent Cyber Attacks That Serve as a Wake-Up Call for Businesses - Security Boulevard,https://news.google.com/rss/articles/CBMiqgFBVV95cUxPNDdIMU5aVVM1cmk4eEZSMUZuelZManRJZnEyOXVwUzg0bkhSVDZidS1IMmhZNFhIeE5jRDFzZ0RqRmhiZU5Sa0prQ1hWVzNlWmVWSGw2TE5TbEsyd19GSmNJNzVyRU1xQ01XTjhHZ01Uam84cUxGc3RFZkpkcmw3azkyeVB0NllJUzFqWUtuTXNkWExKczVhQzhicW53ZVFZSkZRcjE4WHRQdw?oc=5,news,"cyber attack supply chain, network compromise logistics, data breach supplier, security breach logistics company",0.3,UNKNOWN,,,
RISK-CYBER_OPERATIONAL_DISRUPTION-UNKNOWN-29F36C0D,CL-000044,EV-945F0AEB0A,2025-10-01,Industrial Cyber,Brewer Asahi suspends domestic operations after cyberattack disrupts ordering and shipping - Industrial Cyber,https://news.google.com/rss/articles/CBMizAFBVV95cUxPYTlyNmVLaW52My0tMG9Lc0ZCcHVOZ2dyREtwS2RXdHI5NHJQbF82eDNhRnFpWlNSM3VVN0F6SWh1dWtzQ1pCamdCZVRGQXJUM3lkb1BXcHFXR21Wem5YZGRjbzBkcS1KNS0tN0F3MjhlTUdTend3S3hBRUQ4Y1BUTHhxN05OZ29mWmsyaUNMQ2U0RGgyZGVzLVBQTHN3dkQwcDRtTHpGVWwwd0cyNUlRTDZweU1sb2U3aXM0SXNwSl9JZlJ0ZHh3bjBodk4?oc=5,news,"cyberattack disrupted manufacturing,cyberattack halted shipping,order processing disrupted,operational disruptions after cyberattack",0.45,CYBER_OPERATIONAL_DISRUPTION,,,
RISK-UNKNOWN-UNKNOWN-29DBC6B7,CL-000046,EV-D7AA650665,2025-10-03,TradingView,"Cyberattack halts Asahi production, disrupts Japan’s beer supply - TradingView",https://news.google.com/rss/articles/CBMivAFBVV95cUxQcnAyZmpUR0FOR2NFcHB3bkJjdUF2UVdfOHJHaXR6bzE1dXYyR3hCVlZsUURJMUV2UlQ0UUk1WXVMbHctZldLcDJOdGN3NnNLRks4UXd1NjZhVS1JUm9hUlA1bm5kdzg4U05DZ0RJZXRib19xM2Z0WGV3bkpVY2NwbmJLc2VuX1EzbG1HQUdKRldqUVNmdHhzRldtaWRRZ1BwUGdKYVYxVC1RZ0dmZ0JCeklNQTJ3WXBhb0lYNA?oc=5,news,"cyberattack disrupted manufacturing,cyberattack halted shipping,order processing disrupted,operational disruptions after cyberattack",0.45,UNKNOWN,,,
RISK-CYBER_OPERATIONAL_DISRUPTION-UNKNOWN-29F36C0D,CL-000047,EV-7F34664D2F,2025-10-03,Manufacturing Digital,Asahi Cyber Attack: A Warning for Manufacturing OT Security - Manufacturing Digital,https://news.google.com/rss/articles/CBMikgFBVV95cUxOeTlyb1JlODVuME5OcS1iTVNEeVlwTktESDZnRlZKMDhDQzg4QXNkOTdPYThWTUFiQmZHcVZzcVh5X2EwQTgtM1ZPT0hibDdtXzJpUUEyb2p3U01uSTJQX21hUDBBN0NjazhRd0Nubk00Yk1HQmVsRzN4S2JoVTN4NmV6QlZGMWFMUUprQmswcnF4QQ?oc=5,news,"cyberattack disrupted manufacturing,cyberattack halted shipping,order processing disrupted,operational disruptions after cyberattack",0.2,CYBER_OPERATIONAL_DISRUPTION,,,
RISK-UNKNOWN-UNKNOWN-460FD0FC,CL-000062,EV-819AF89C85,2025-10-20,Cyber Magazine,Are Cybercriminals Targeting Transport and Supply Chains? - Cyber Magazine,https://news.google.com/rss/articles/CBMiggFBVV95cUxNVVJFRG1RclQyT2ZPV3RvaktXUGpQRTFwaHFYeGplRF9ZVjdQejdrNzc1MDFjMXJUdS1LYTg4OFk3cUYzZ0c5TUhoMXZ1SG5qdldlcllaV0J5V2JpRy0xMTQ5SVRCWFdnSmtMcHhDdVNhNl9EYmNqY0hOX3QzSzdQT1B3?oc=5,news,"ransomware attack, logistics ransomware, ransomware supply chain, manufacturing ransomware",0.55,UNKNOWN,,,
RISK-CYBER_OPERATIONAL_DISRUPTION-UNKNOWN-29F36C0D,CL-000069,EV-EB42DD50B1,2025-10-21,The HIPAA Journal,Massachusetts Hospitals Experiencing Disruption Due to Cyberattack - The HIPAA Journal,https://news.google.com/rss/articles/CBMic0FVX3lxTE9FVEFFbGs4R3BpeFNfeDBka0MxSkN6c2xXU0taaFRPcWpldEhrQzhzMUJPbjNVa1JoN1JEQnJ3Y29EN0UxVW9YZkYxTVN0eWlOS3FWWlVKc0lKMXJOSzk3UUJIZHF4U25OQUFYNVlPNC0tN1U?oc=5,news,"cyberattack disruption,operational outage",0.65,CYBER_OPERATIONAL_DISRUPTION,,disruption,
RISK-UNKNOWN-UNKNOWN-7D8B8397,CL-000071,EV-9F0222BDB2,2025-10-27,Crain's Grand Rapids Business,American Seating’s collapse led two bus giants to rescue troubled supplier - Crain's Grand Rapids Business,https://news.google.com/rss/articles/CBMixgFBVV95cUxPRzRxN2xkX3lERmFrQVE0dlhVMk50c1QtaDNNOWhvelJvODQ3T2Q1R1BGdzI5aTFzdV9hSnBHZTZVckNKUnl0VS1hdC03dU5KUDFJek02MFlUQjB1NVdPSG9jT192RUh4aGN5Zzc3WnphZUV5Tk1CalVPcmt2M21IMmVORzFMZEpVZzJXX0dtUl8zSUI1SHBxZE04OU1TTTNDaG9RRmRDc1ROVHptTDVGdkVhNmx3QlZZdi1XeGFVMXBWcjRXaUE?oc=5,news,supplier operational collapse,0.35,UNKNOWN,,,
RISK-UNKNOWN-UNKNOWN-460FD0FC,CL-000073,EV-17CEA0B36C,2025-10-29,Foley & Lardner LLP,Combatting Supply Chain Cyber Threats: Safeguarding Data and Protecting Digital Supply Chains in a Rapidly Evolving Cyber Landscape - Foley & Lardner LLP,https://news.google.com/rss/articles/CBMixgFBVV95cUxQTUR3SFNDMi05Z25wYWNRVzNfT3hVa0xWc1pERTNMcXQ4T3QtRTF2bV9oSDZCV1MzSVozaXRoNXQ3Z1VuSzI0czVYS3NfUnR2c0hJcklBeGszbUV3Y2l1WTNJU3lwWC12QzA5b2pDeTlNU2R6V1Q0ejIweDRNa1I1SUljSkZjN3N4T0tBdDJoRU4zWjhXTjRNQWpKT2M4NFd3bFhIdVBTa0ttaUhKbWQwYjJocXVwbXR0c1U2allodk5LSnBwR1E?oc=5,news,"cyber attack supply chain, network compromise logistics, data breach supplier, security breach logistics company",0.55,UNKNOWN,,,
RISK-UNKNOWN-UNKNOWN-AD10A240,CL-000076,EV-81294C7FD7,2025-11-04,Reuters,"At least seven dead after UPS plane crashes in fireball on takeoff from Louisville, Kentucky - Reuters",https://news.google.com/rss/articles/CBMitAFBVV95cUxNMFU4VXJ6T0l6VGRhalUwY3hYc1I1VDdfcmYtMjIwZGdCNHdBNTV2YWhZRl9hNDdZSTVfS3FKZUFQZDBaN3FrLVEySFM0MTRBSkdtdG1jVEhmUnA1X09QcmloUm84Yy1oWEY4cWxINGdiOGxOYzlzaGVHY285S2lXSVVPcnVzTjBLQU11V1dmTzhzek44TjVpOE1qWFllSnpWemIyaVV5eE5GaEIzSlhTQTZHanM?oc=5,news,"UPS failure,environmental alert",0.3,UNKNOWN,,,
RISK-UNKNOWN-SYSTEMS-E18EEC61,CL-000079,EV-56CA833C39,2025-11-14,The Palm Beach Post,County Library system can't get new books after its distributor ceases operations - The Palm Beach Post,https://news.google.com/rss/articles/CBMi0AFBVV95cUxPRDZIbk8xdkhHRmdlcDFZb2o5bzhWRndhTnRvS3BmV2FNbF96WEJ0Q3lvRXd5QkNSYVp4ZVpLZFE3U243WmpkcHoyNXplSkIxSXlJT2xUVnh4RU5rTDZEZHFlNWJMeFc3S3NyTEVzeGhDcU1mSW1Kd3NHUTJaZUlNel96WTVzVWl6bFB5d0pLR183MVNxRWNlMkJXbmVnUzI1LS1GZm5idkxremFObjkwYzI2QmlMZE0xU3hpc1M2S2Fhd1BPOVROWGt1MVIxNmRv?oc=5,news,supplier operational collapse,0.25,UNKNOWN,,,system
RISK-UNKNOWN-UNKNOWN-FDF21798,CL-000084,EV-15BE96189B,2025-11-20,Logistics Viewpoints,Why Supply Chain Automation Fails Before It Even Starts - Logistics Viewpoints,https://news.google.com/rss/articles/CBMioAFBVV95cUxOMzlQYjZaNVl5czE3c1BTbGlDUExCakMtVUJGeV9JMFpPNzRaTEd6RFY2bTR6X1lLcm1FYWJsSGxabGprYU5KQmhUN0FjNnM2VFlsTHdyR3oxV1c5OVJuNDI4MXdDeUZCU1RKbkFpVW44NlY3UG93TmNocVFsLUFsd0xjV3VaLUtLR3RoQVpBWHN3am9mU21IM0Y5REsyM1Vj?oc=5,news,"logistics routing failure,shipment delay system",0.3,UNKNOWN,,,
RISK-UNKNOWN-UNKNOWN-7D8B8397,CL-000086,EV-E7784225B3,2025-11-24,Car Dealership Guy News,Bankrupt auto supplier First Brands sues ex-CEO for allegedly misusing company funds - Car Dealership Guy News,https://news.google.com/rss/articles/CBMixwFBVV95cUxNWHM1R3VWdEZJU2drOWtPOGhrVFVTYnRhUTRGdjJnTWphaVNBNlFXcFFXaDF1dGpJTHh3WGF4bGU5VmZwQ3FWZHcyQjk0ZDBxdkJxLW9QV3A1SGNxQ1pwdGVZUTdkV2ZaeVlqWFZWaVZST3paRmFBMUhfY2gyX1BSTk0wenA3dURfb1h2WXlsOVd5NzNBYXpqSXl6a2ItZWhET0pRVkFlQXRFcnJLVTZ3MmNHbmkwOWd0bDhncVZqUWp6TWMyOENV?oc=5,news,supplier operational collapse,0.35,UNKNOWN,,,
RISK-UNKNOWN-CLOUD-E35DFEE4,CL-000095,EV-1F009DDE18,2025-12-10,Railway Blog,Secure Cloud Hosting for Compliance: A Practical Guide for Startups and Regulated Industries - Railway Blog,https://news.google.com/rss/articles/CBMib0FVX3lxTFBVaFJhdFNHOVBkWURBaXQzSFdsT0FRZ0R1VkRtSHJydWMyaE5RNmNzRFBlaUFYNzlHZ1BBaEcyT3FvbEpoNGlPcDVKOFQ0UUFPWUF0LU5RVlJIRGJSTmlJNUVPSV9NS2VweXdfOUhIYw?oc=5,news,"HIPAA fine,GDPR enforcement",0.25,UNKNOWN,,,cloud
RISK-UNKNOWN-SYSTEMS-E18EEC61,CL-000101,EV-9B6EFFAB8A,2025-12-29,Scott Coop,"Nine Conflict-Driven ""Hospital It Collapse Zones"" Identified; Global EMR Vendors Urged to Unite in a 2026 Health System Connectivity Compact - Scott Coop",https://news.google.com/rss/articles/CBMitgJBVV95cUxNWFdVVzNJYWIxS2Q3bVY5elE3RjhKcUhPV2F1ZE03REVVSGk1Mm93eFhlYlFrcjBVY2lWNWhCRGxRa1lKaUwyWklCY2tWYlZyazRNSWhWMWptRFhWNTlKd2FRcVh0RlR4Q210dmY5TmZjSkhON2NCcGxzQ3RoaUtxOFN4aFB0ZTJhbmpPRWNXZmwxT3ZsNE53UFRTVkFFRk1lb1FBaC1PdURoeXVvTkFlVk9rLU9jRlFvUUpVcW55OHRkWEhqWWZBcW9FaGdlaU9CVlhPSjhTWm1YTDJBUEZfTm5EVm5WNlE2Mnl1TWsxaEhIYTNjVzllZDF2YW5TNnp5N3lWWkZYZ25CTzdZaFk2NW8yQTNyUHNBNDB4VXVaenR2N1hLRU5GYW40cE9tVDFydGxoT0xn?oc=5,news,supplier operational collapse,0.5,UNKNOWN,,,system
RISK-UNKNOWN-UNKNOWN-0C458AC6,CL-000102,EV-7586360E21,2025-12-30,The HIPAA Journal,New HIPAA Regulations in 2026 - The HIPAA Journal,https://news.google.com/rss/articles/CBMiYEFVX3lxTE84VFZGN21zTnVQbS0tMjloajY5Ym9nTy01TXYzYW5zZkdmWFdDdWhQeXNyaUhyYy1Pc0Fyc21GSk1zREVkVXVlUVZ5T2tValV4ZHcweU1uaFBBUXh5Yk9yVg?oc=5,news,"HIPAA fine,GDPR enforcement",0.3,UNKNOWN,,,
RISK-UNKNOWN-UNKNOWN-460FD0FC,CL-000103,EV-89B097E24B,2026-01-05,CloudSEK,Top 10 Biggest Cyber Attacks Of 2025 - CloudSEK,https://news.google.com/rss/articles/CBMibkFVX3lxTE5fZG9ma2djVnRWNzMybFZQT2ZzTmdHczZEUDVGWm50dU04Y0YxT1JjTTg1dHVoZUFldjlIQ25aTmN3SW9uRFhSRXhSQzVKRjVfRlBwTzhKSHExU0dSZ2dTeXZXbkVLR1Zuc2M5dGJn?oc=5,news,"cyber attack supply chain, network compromise logistics, data breach supplier, security breach logistics company",0.3,UNKNOWN,,,
RISK-UNKNOWN-UNKNOWN-0C458AC6,CL-000106,EV-F3B0D82FE8,2026-01-06,kentonline.co.uk,Company faces legal action after worker seriously hurt in vending machine fall - kentonline.co.uk,https://news.google.com/rss/articles/CBMitgFBVV95cUxQVHdoc0RPNE82X3h0UzkteUxTbFpEbkEtR1JpOEE1RjFNblZHX2ZRUUxmaXdaN3d2VWdjcVhXTW4xVlIzRzZqTnl5NTRnX09BcnJzbHlyazdDQkNIZThNODY5YjJqbVgxeUF1ZUhHb05YM1otMi1Pclo1X1ZoOXRqVVNXT01IaUVmWktUWjU0d0J0VEdnbXE1VTRXU2FZeFhWS2llcjk0QU8xR3Q5MjRxSkNLVTJBdw?oc=5,news,regulatory action logistics,0.35,UNKNOWN,,,
